customer_id,country,recency,frequency,monetary,r,f,m,rfm_score,fm,segment_key,segment,kmeans_cluster,dbscan_cluster,kmeans_optimal
4435464,Indonesia,8,3,5402.16,5,3,4,534,3,53,potential loyalists,0,0,0
4435494,Indonesia,148,1,615.54,2,1,1,211,1,21,hibernating,1,0,0
4435632,Indonesia,1,1,1021.74,5,1,2,512,1,51,new customers,0,0,0
4436088,Vietnam,309,2,1670.82,1,2,2,122,2,12,hibernating,1,0,0
4436112,Vietnam,29,3,1828.02,4,3,2,432,2,42,potential loyalists,0,0,0
4436412,Turkey,1,5,6141.30,5,4,4,544,4,54,loyal customers,0,0,0
4436604,Vietnam,113,1,1133.70,3,1,2,312,1,31,about to sleep,0,0,0
4436766,India,50,4,6813.96,4,3,4,434,3,43,potential loyalists,0,0,0
4436886,Iran,43,1,1039.26,4,1,2,412,1,41,promising,0,0,0
4436892,Iran,29,7,7747.56,4,4,4,444,4,44,loyal customers,0,0,0
4437096,India,358,1,1190.64,1,1,2,112,1,11,hibernating,1,0,0
4437168,Turkey,36,7,10201.74,4,4,4,444,4,44,loyal customers,0,0,0
4437372,Bangladesh,295,2,748.86,1,2,1,121,1,11,hibernating,1,0,0
4438200,Iran,15,2,392.28,5,2,1,521,1,51,new customers,0,0,0
4438230,Iraq,50,2,1946.76,4,2,2,422,2,42,potential loyalists,0,0,0
4438374,Bangladesh,1,25,22158.72,5,5,5,555,5,55,champions,0,0,0
4438416,Bangladesh,50,1,1234.92,4,1,2,412,1,41,promising,0,0,0
4438896,India,15,26,95685.24,5,5,5,555,5,55,champions,0,0,0
4439058,Philippines,246,2,2182.44,1,2,2,122,2,12,hibernating,1,0,0
4439070,Turkey,15,3,6576.42,5,3,4,534,3,53,potential loyalists,0,0,0
4439088,Turkey,22,11,788.88,4,5,1,451,3,43,potential loyalists,0,0,0
4439154,Bangladesh,134,3,1150.74,2,3,2,232,2,22,hibernating,0,0,0
4439904,Philippines,113,1,387.24,3,1,1,311,1,31,about to sleep,0,0,0
4439964,Saudi Arabia,1,16,30307.92,5,5,5,555,5,55,champions,0,0,0
4440012,Turkey,295,1,37738.08,1,1,5,115,3,13,at risk,1,-1,0
4440642,Vietnam,8,1,3628.08,5,1,3,513,2,52,potential loyalists,0,0,0
4441116,Pakistan,64,1,1053.96,3,1,2,312,1,31,about to sleep,0,0,0
4441128,Bangladesh,274,1,606.00,1,1,1,111,1,11,hibernating,1,0,0
4441476,Myanmar,204,1,1212.00,2,1,2,212,1,21,hibernating,1,0,0
4441482,India,288,3,3876.78,1,3,3,133,3,13,at risk,1,0,0
4441614,South Korea,8,3,6104.46,5,3,4,534,3,53,potential loyalists,0,0,0
4441662,Pakistan,316,1,172.86,1,1,1,111,1,11,hibernating,1,0,0
4441788,South Korea,141,5,3374.70,2,4,3,243,3,23,at risk,0,0,0
4441830,Bangladesh,113,7,18375.06,3,4,5,345,4,34,loyal customers,0,0,0
4442196,Vietnam,78,8,3750.72,3,4,3,343,3,33,need attention,0,0,0
4442472,China,8,1,3067.02,5,1,3,513,2,52,potential loyalists,0,0,0
4442490,India,309,1,1568.04,1,1,2,112,1,11,hibernating,1,0,0
4442568,Bangladesh,211,1,613.68,2,1,1,211,1,21,hibernating,1,0,0
4442790,Vietnam,36,7,6113.52,4,4,4,444,4,44,loyal customers,0,0,0
4442820,Pakistan,1,13,5652.30,5,5,4,554,4,54,loyal customers,0,0,0
4443216,Vietnam,8,3,969.84,5,3,2,532,2,52,potential loyalists,0,0,0
4443402,Turkey,309,2,0.00,1,2,1,121,1,11,hibernating,1,0,0
4443912,Vietnam,127,2,209.10,2,2,1,221,1,21,hibernating,0,0,0
4444044,Vietnam,1,8,4510.44,5,4,3,543,3,53,potential loyalists,0,0,0
4444104,Philippines,8,14,26433.66,5,5,5,555,5,55,champions,0,0,0
4444440,China,36,8,44348.22,4,4,5,445,4,44,loyal customers,0,0,0
4444608,Vietnam,155,9,20184.42,2,4,5,245,4,24,at risk,1,0,0
4444836,China,281,2,0.00,1,2,1,121,1,11,hibernating,1,0,0
4444926,China,246,1,3075.24,1,1,3,113,2,12,hibernating,1,0,0
4445052,China,29,12,26454.84,4,5,5,455,5,45,loyal customers,0,0,0
4445256,China,323,1,2474.22,1,1,3,113,2,12,hibernating,1,0,0
4445310,China,330,1,7256.16,1,1,4,114,2,12,hibernating,1,0,0
4445370,China,141,1,622.32,2,1,1,211,1,21,hibernating,0,0,0
4445412,South Korea,302,2,3590.04,1,2,3,123,2,12,hibernating,1,0,0
4445454,India,120,2,949.20,3,2,1,321,1,31,about to sleep,0,0,0
4445502,Indonesia,57,1,1203.30,3,1,2,312,1,31,about to sleep,0,0,0
4445514,Indonesia,239,1,282.12,2,1,1,211,1,21,hibernating,1,0,0
4445646,Indonesia,281,1,3149.76,1,1,3,113,2,12,hibernating,1,0,0
4445664,Indonesia,22,4,2651.22,4,3,3,433,3,43,potential loyalists,0,0,0
4445670,Indonesia,323,1,1207.50,1,1,2,112,1,11,hibernating,1,0,0
4445766,Indonesia,43,1,2227.62,4,1,3,413,2,42,potential loyalists,0,0,0
4445820,Indonesia,99,2,7643.40,3,2,4,324,3,33,need attention,0,0,0
4445868,Indonesia,183,1,423.54,2,1,1,211,1,21,hibernating,1,0,0
4445964,Indonesia,295,2,781.92,1,2,1,121,1,11,hibernating,1,0,0
4446024,Indonesia,351,1,1207.50,1,1,2,112,1,11,hibernating,1,0,0
4446048,Indonesia,1,4,29561.16,5,3,5,535,4,54,loyal customers,0,0,0
4446060,Indonesia,78,1,615.54,3,1,1,311,1,31,about to sleep,0,0,0
4446120,Indonesia,288,1,1210.62,1,1,2,112,1,11,hibernating,1,0,0
4446138,Indonesia,71,7,10678.44,3,4,4,344,4,34,loyal customers,0,0,0
4446150,Indonesia,148,2,780.66,2,2,1,221,1,21,hibernating,1,0,0
4446168,Indonesia,85,2,2500.68,3,2,3,323,2,32,about to sleep,0,0,0
4446174,Indonesia,8,1,4829.04,5,1,3,513,2,52,potential loyalists,0,0,0
4446198,Indonesia,155,1,3621.78,2,1,3,213,2,22,hibernating,1,0,0
4446300,Indonesia,50,12,16901.64,4,5,5,455,5,45,loyal customers,0,0,0
4446462,Indonesia,8,3,21731.16,5,3,5,535,4,54,loyal customers,0,0,0
4446600,Indonesia,295,1,1239.96,1,1,2,112,1,11,hibernating,1,0,0
4446672,Indonesia,183,4,33720.96,2,3,5,235,4,24,at risk,1,-1,0
4446690,Indonesia,29,17,50763.36,4,5,5,455,5,45,loyal customers,0,0,0
4446864,Indonesia,85,5,6900.42,3,4,4,344,4,34,loyal customers,0,0,0
4446894,Indonesia,197,2,1970.70,2,2,2,222,2,22,hibernating,1,0,0
4446900,Indonesia,78,3,3453.48,3,3,3,333,3,33,need attention,0,0,0
4446924,Indonesia,64,8,17512.62,3,4,5,345,4,34,loyal customers,0,0,0
4446960,Indonesia,281,1,595.14,1,1,1,111,1,11,hibernating,1,0,0
4447032,Indonesia,8,9,10330.26,5,4,4,544,4,54,loyal customers,0,0,0
4447584,India,29,9,16581.66,4,4,5,445,4,44,loyal customers,0,0,0
4447590,Saudi Arabia,1,15,31094.64,5,5,5,555,5,55,champions,0,0,0
4447608,India,43,6,9005.82,4,4,4,444,4,44,loyal customers,0,0,0
4447638,Bangladesh,225,3,13135.98,2,3,4,234,3,23,at risk,1,0,0
4447758,Bangladesh,127,5,5580.90,2,4,4,244,4,24,at risk,0,0,0
4447884,India,1,6,3301.32,5,4,3,543,3,53,potential loyalists,0,0,0
4447992,Bangladesh,204,1,107.94,2,1,1,211,1,21,hibernating,1,0,0
4448742,Vietnam,211,3,3581.16,2,3,3,233,3,23,at risk,1,0,0
4448760,Saudi Arabia,148,1,1233.78,2,1,2,212,1,21,hibernating,1,0,0
4450110,Afghanistan,239,2,2503.92,2,2,3,223,2,22,hibernating,1,0,0
4450242,Turkey,351,1,1056.06,1,1,2,112,1,11,hibernating,1,0,0
4450860,Pakistan,92,2,4595.64,3,2,3,323,2,32,about to sleep,0,0,0
4450890,Philippines,288,2,802.14,1,2,1,121,1,11,hibernating,1,0,0
4451070,Iran,155,3,14743.38,2,3,5,235,4,24,at risk,1,0,0
4451106,South Korea,260,1,2398.44,1,1,3,113,2,12,hibernating,1,0,0
4451148,Philippines,211,4,4804.20,2,3,3,233,3,23,at risk,1,0,0
4451310,Pakistan,8,10,24241.08,5,5,5,555,5,55,champions,0,0,0
4451700,Turkey,8,1,2229.90,5,1,3,513,2,52,potential loyalists,0,0,0
4451772,Turkey,29,2,3499.74,4,2,3,423,2,42,potential loyalists,0,0,0
4452000,Philippines,148,6,7383.24,2,4,4,244,4,24,at risk,0,0,0
4452036,Vietnam,106,2,2260.20,3,2,3,323,2,32,about to sleep,0,0,0
4452396,Thailand,1,10,13633.56,5,5,4,554,4,54,loyal customers,0,0,0
4452594,Pakistan,1,1,279.36,5,1,1,511,1,51,new customers,0,0,0
4452798,India,8,2,1152.18,5,2,2,522,2,52,potential loyalists,0,0,0
4453086,China,281,1,385.80,1,1,1,111,1,11,hibernating,1,0,0
4453230,China,134,1,2252.34,2,1,3,213,2,22,hibernating,0,0,0
4453542,China,141,3,1172.64,2,3,2,232,2,22,hibernating,0,0,0
4453884,China,92,1,1366.80,3,1,2,312,1,31,about to sleep,0,0,0
4453998,China,113,1,1552.38,3,1,2,312,1,31,about to sleep,0,0,0
4454178,China,253,1,619.56,1,1,1,111,1,11,hibernating,1,0,0
4454652,India,29,11,20585.76,4,5,5,455,5,45,loyal customers,0,0,0
4454682,Saudi Arabia,113,3,3105.78,3,3,3,333,3,33,need attention,0,0,0
4454766,Afghanistan,204,9,6233.70,2,4,4,244,4,24,at risk,1,-1,0
4454856,Philippines,169,2,1215.66,2,2,2,222,2,22,hibernating,1,0,0
4454976,Philippines,197,4,6511.56,2,3,4,234,3,23,at risk,1,0,0
4454994,Vietnam,337,2,2253.00,1,2,3,123,2,12,hibernating,1,0,0
4455168,Vietnam,155,4,1149.84,2,3,2,232,2,22,hibernating,1,0,0
4455174,Philippines,148,4,4122.24,2,3,3,233,3,23,at risk,1,0,0
4455252,India,127,2,736.14,2,2,1,221,1,21,hibernating,0,0,0
4455606,Bangladesh,295,1,385.92,1,1,1,111,1,11,hibernating,1,0,0
4455870,Vietnam,43,4,5164.74,4,3,4,434,3,43,potential loyalists,0,0,0
4455948,South Korea,323,2,5362.08,1,2,4,124,3,13,at risk,1,0,0
4456038,India,85,3,6098.88,3,3,4,334,3,33,need attention,0,0,0
4456110,India,197,1,975.48,2,1,2,212,1,21,hibernating,1,0,0
4456230,Thailand,183,1,643.56,2,1,1,211,1,21,hibernating,1,0,0
4457004,Thailand,36,6,1582.20,4,4,2,442,3,43,potential loyalists,0,0,0
4457736,India,8,6,12264.84,5,4,4,544,4,54,loyal customers,0,0,0
4457760,Iran,92,1,1121.28,3,1,2,312,1,31,about to sleep,0,0,0
4458114,Philippines,288,3,2942.04,1,3,3,133,3,13,at risk,1,0,0
4458282,Vietnam,106,4,8052.36,3,3,4,334,3,33,need attention,0,0,0
4458318,Turkey,232,1,394.26,2,1,1,211,1,21,hibernating,1,0,0
4458384,Thailand,274,3,2824.32,1,3,3,133,3,13,at risk,1,0,0
4458474,South Korea,155,2,2267.28,2,2,3,223,2,22,hibernating,1,0,0
4458498,Vietnam,99,1,1026.00,3,1,2,312,1,31,about to sleep,0,0,0
4458612,India,36,16,37481.46,4,5,5,455,5,45,loyal customers,0,0,0
4458636,Saudi Arabia,316,1,6115.68,1,1,4,114,2,12,hibernating,1,0,0
4458936,Turkey,120,3,18096.48,3,3,5,335,4,34,loyal customers,0,0,0
4459146,Indonesia,71,1,1393.20,3,1,2,312,1,31,about to sleep,0,0,0
4459326,Vietnam,330,1,1231.56,1,1,2,112,1,11,hibernating,1,0,0
4459524,Indonesia,302,2,891.72,1,2,1,121,1,11,hibernating,1,0,0
4459536,Indonesia,57,3,4059.54,3,3,3,333,3,33,need attention,0,0,0
4459572,Indonesia,344,1,1247.04,1,1,2,112,1,11,hibernating,1,0,0
4459662,Indonesia,22,4,3160.98,4,3,3,433,3,43,potential loyalists,0,0,0
4459710,Indonesia,127,2,1249.32,2,2,2,222,2,22,hibernating,0,0,0
4459728,Indonesia,120,3,6035.76,3,3,4,334,3,33,need attention,0,0,0
4459818,Indonesia,141,1,588.96,2,1,1,211,1,21,hibernating,0,0,0
4460088,Indonesia,36,3,1563.84,4,3,2,432,2,42,potential loyalists,0,0,0
4460100,Indonesia,330,1,623.52,1,1,1,111,1,11,hibernating,1,0,0
4460112,Indonesia,134,1,249.66,2,1,1,211,1,21,hibernating,0,0,0
4460160,Indonesia,36,15,9774.60,4,5,4,454,4,44,loyal customers,0,0,0
4460214,Indonesia,22,12,33312.66,4,5,5,455,5,45,loyal customers,0,0,0
4460250,Indonesia,22,24,18303.36,4,5,5,455,5,45,loyal customers,0,0,0
4460328,Indonesia,155,4,11536.08,2,3,4,234,3,23,at risk,1,0,0
4460694,Indonesia,22,6,8457.96,4,4,4,444,4,44,loyal customers,0,0,0
4460706,Indonesia,295,1,1029.12,1,1,2,112,1,11,hibernating,1,0,0
4461018,Indonesia,8,8,5093.58,5,4,4,544,4,54,loyal customers,0,0,0
4461204,Indonesia,295,1,624.78,1,1,1,111,1,11,hibernating,1,0,0
4461216,Indonesia,29,10,102637.50,4,5,5,455,5,45,loyal customers,0,-1,0
4461222,Indonesia,1,5,3068.76,5,4,3,543,3,53,potential loyalists,0,0,0
4461240,Indonesia,22,7,15917.88,4,4,5,445,4,44,loyal customers,0,0,0
4461510,Turkey,295,1,1156.08,1,1,2,112,1,11,hibernating,1,0,0
4461660,India,141,1,732.24,2,1,1,211,1,21,hibernating,0,0,0
4462104,Iran,85,2,3367.56,3,2,3,323,2,32,about to sleep,0,0,0
4462188,Vietnam,239,1,280.32,2,1,1,211,1,21,hibernating,1,0,0
4462218,India,302,2,8802.12,1,2,4,124,3,13,at risk,1,0,0
4462260,Iran,50,4,4444.14,4,3,3,433,3,43,potential loyalists,0,0,0
4462308,Iran,295,1,4485.12,1,1,3,113,2,12,hibernating,1,0,0
4462566,Vietnam,120,3,922.86,3,3,1,331,2,32,about to sleep,0,0,0
4462800,Japan,288,1,1126.92,1,1,2,112,1,11,hibernating,1,0,0
4462806,Japan,120,6,11424.54,3,4,4,344,4,34,loyal customers,0,0,0
4463016,Japan,8,420,205181.64,5,5,5,555,5,55,champions,0,-1,0
4463052,Japan,1,50,587460.90,5,5,5,555,5,55,champions,0,-1,0
4463130,Japan,260,1,633.30,1,1,1,111,1,11,hibernating,1,0,0
4463262,Japan,232,3,309.84,2,3,1,231,2,22,hibernating,1,0,0
4463826,Japan,8,2,2087.88,5,2,2,522,2,52,potential loyalists,0,0,0
4464114,Japan,323,1,102.12,1,1,1,111,1,11,hibernating,1,0,0
4464192,Japan,323,1,14400.12,1,1,5,115,3,13,at risk,1,0,0
4464258,Japan,8,4,3018.36,5,3,3,533,3,53,potential loyalists,0,0,0
4464468,Japan,358,1,2102.82,1,1,2,112,1,11,hibernating,1,0,0
4464870,Japan,274,1,788.28,1,1,1,111,1,11,hibernating,1,0,0
4465074,Japan,232,2,1029.54,2,2,2,222,2,22,hibernating,1,0,0
4465164,Japan,365,1,593.64,1,1,1,111,1,11,hibernating,1,0,0
4465608,Iran,218,2,784.68,2,2,1,221,1,21,hibernating,1,0,0
4466016,Philippines,365,1,620.16,1,1,1,111,1,11,hibernating,1,0,0
4466082,India,176,5,15760.56,2,4,5,245,4,24,at risk,1,0,0
4466346,Vietnam,29,6,9239.52,4,4,4,444,4,44,loyal customers,0,0,0
4466514,Vietnam,190,1,618.06,2,1,1,211,1,21,hibernating,1,0,0
4466538,Bangladesh,22,3,7192.02,4,3,4,434,3,43,potential loyalists,0,0,0
4466850,Vietnam,22,19,60508.38,4,5,5,455,5,45,loyal customers,0,0,0
4467228,South Korea,71,1,391.14,3,1,1,311,1,31,about to sleep,0,0,0
4467312,India,8,234,760104.66,5,5,5,555,5,55,champions,0,-1,0
4467324,China,29,1,1812.36,4,1,2,412,1,41,promising,0,0,0
4467384,Pakistan,1,8,17233.80,5,4,5,545,4,54,loyal customers,0,0,0
4467486,Saudi Arabia,148,10,15237.60,2,5,5,255,5,25,at risk,0,0,0
4467780,Pakistan,134,6,18333.00,2,4,5,245,4,24,at risk,0,0,0
4467990,China,1,81,108038.82,5,5,5,555,5,55,champions,0,-1,0
4468140,China,211,1,1220.70,2,1,2,212,1,21,hibernating,1,0,0
4468188,China,281,1,1787.88,1,1,2,112,1,11,hibernating,1,0,0
4468194,China,57,5,2346.42,3,4,3,343,3,33,need attention,0,0,0
4468404,China,8,3,612.42,5,3,1,531,2,52,potential loyalists,0,0,0
4468470,China,176,1,2127.60,2,1,2,212,1,21,hibernating,1,0,0
4468710,China,50,1,1220.70,4,1,2,412,1,41,promising,0,0,0
4468782,China,85,1,341.52,3,1,1,311,1,31,about to sleep,0,0,0
4468866,China,71,1,1767.48,3,1,2,312,1,31,about to sleep,0,0,0
4469124,Turkey,71,1,2274.78,3,1,3,313,2,32,about to sleep,0,0,0
4469400,Saudi Arabia,1,44,89889.18,5,5,5,555,5,55,champions,0,6,0
4469418,India,78,6,1978.14,3,4,2,342,3,33,need attention,0,0,0
4469784,India,57,1,1225.20,3,1,2,312,1,31,about to sleep,0,0,0
4469838,Vietnam,323,1,1770.84,1,1,2,112,1,11,hibernating,1,0,0
4470078,Vietnam,176,1,1026.00,2,1,2,212,1,21,hibernating,1,0,0
4470132,Philippines,197,1,270.72,2,1,1,211,1,21,hibernating,1,0,0
4470318,Philippines,15,1,615.24,5,1,1,511,1,51,new customers,0,0,0
4470396,South Korea,295,1,1782.42,1,1,2,112,1,11,hibernating,1,0,0
4470870,India,141,3,24290.34,2,3,5,235,4,24,at risk,0,0,0
4471224,Bangladesh,1,49,24778.32,5,5,5,555,5,55,champions,0,0,0
4471296,Saudi Arabia,50,3,1696.14,4,3,2,432,2,42,potential loyalists,0,0,0
4471374,India,92,2,1800.42,3,2,2,322,2,32,about to sleep,0,0,0
4471380,Vietnam,218,1,1126.50,2,1,2,212,1,21,hibernating,1,0,0
4471392,Vietnam,337,1,1024.98,1,1,2,112,1,11,hibernating,1,0,0
4471554,India,113,2,579.60,3,2,1,321,1,31,about to sleep,0,0,0
4471578,Vietnam,113,7,10812.78,3,4,4,344,4,34,loyal customers,0,0,0
4471710,Saudi Arabia,190,1,1534.80,2,1,2,212,1,21,hibernating,1,0,0
4471980,Vietnam,316,2,1511.34,1,2,2,122,2,12,hibernating,1,0,0
4472070,Vietnam,1,6,20390.58,5,4,5,545,4,54,loyal customers,0,0,0
4472130,Vietnam,50,4,3306.96,4,3,3,433,3,43,potential loyalists,0,0,0
4472334,India,155,1,967.50,2,1,1,211,1,21,hibernating,1,0,0
4472346,Vietnam,183,1,618.06,2,1,1,211,1,21,hibernating,1,0,0
4472616,Vietnam,141,1,203.58,2,1,1,211,1,21,hibernating,0,0,0
4472694,Pakistan,148,1,400.02,2,1,1,211,1,21,hibernating,1,0,0
4472712,India,309,1,2448.12,1,1,3,113,2,12,hibernating,1,0,0
4472868,Philippines,281,2,4933.02,1,2,4,124,3,13,at risk,1,0,0
4472898,Vietnam,8,7,8692.98,5,4,4,544,4,54,loyal customers,0,0,0
4472946,Philippines,309,4,2625.84,1,3,3,133,3,13,at risk,1,0,0
4473036,Pakistan,323,2,2490.72,1,2,3,123,2,12,hibernating,1,0,0
4473060,Vietnam,43,3,7774.20,4,3,4,434,3,43,potential loyalists,0,0,0
4473234,Vietnam,64,5,7313.46,3,4,4,344,4,34,loyal customers,0,0,0
4473264,Vietnam,8,9,8131.02,5,4,4,544,4,54,loyal customers,0,0,0
4473312,Bangladesh,120,6,2861.52,3,4,3,343,3,33,need attention,0,0,0
4473378,Pakistan,260,1,4176.00,1,1,3,113,2,12,hibernating,1,0,0
4473408,Vietnam,85,2,1744.56,3,2,2,322,2,32,about to sleep,0,0,0
4473600,Bangladesh,29,13,32400.00,4,5,5,455,5,45,loyal customers,0,0,0
4473798,Philippines,50,1,4506.48,4,1,3,413,2,42,potential loyalists,0,0,0
4473876,Bangladesh,260,2,420.84,1,2,1,121,1,11,hibernating,1,0,0
4473990,Vietnam,8,3,3487.98,5,3,3,533,3,53,potential loyalists,0,0,0
4474014,Vietnam,176,2,2467.20,2,2,3,223,2,22,hibernating,1,0,0
4474044,Iran,225,1,392.34,2,1,1,211,1,21,hibernating,1,0,0
4474110,Pakistan,260,1,2107.92,1,1,2,112,1,11,hibernating,1,0,0
4474290,Pakistan,22,1,2268.00,4,1,3,413,2,42,potential loyalists,0,0,0
4474332,Vietnam,302,1,157.38,1,1,1,111,1,11,hibernating,1,0,0
4474398,Bangladesh,64,5,3150.00,3,4,3,343,3,33,need attention,0,0,0
4474548,India,36,6,8322.54,4,4,4,444,4,44,loyal customers,0,0,0
4474686,Vietnam,162,2,1299.78,2,2,2,222,2,22,hibernating,1,0,0
4474716,India,78,4,6489.42,3,3,4,334,3,33,need attention,0,0,0
4474836,Vietnam,8,6,3999.90,5,4,3,543,3,53,potential loyalists,0,0,0
4474956,Pakistan,43,1,72.06,4,1,1,411,1,41,promising,0,0,0
4475142,Vietnam,162,1,378.12,2,1,1,211,1,21,hibernating,1,0,0
4475298,Turkey,316,1,1086.48,1,1,2,112,1,11,hibernating,1,0,0
4475400,Turkey,176,1,378.78,2,1,1,211,1,21,hibernating,1,0,0
4475544,Iran,22,11,14134.86,4,5,5,455,5,45,loyal customers,0,0,0
4475688,Vietnam,148,2,1001.04,2,2,2,222,2,22,hibernating,1,0,0
4475736,Bangladesh,253,1,1234.92,1,1,2,112,1,11,hibernating,1,0,0
4475850,India,323,1,584.16,1,1,1,111,1,11,hibernating,1,0,0
4475868,India,50,6,40473.42,4,4,5,445,4,44,loyal customers,0,0,0
4476144,Afghanistan,239,1,931.68,2,1,1,211,1,21,hibernating,1,0,0
4476186,India,50,7,7532.04,4,4,4,444,4,44,loyal customers,0,0,0
4476222,Bangladesh,169,2,9418.02,2,2,4,224,3,23,at risk,1,0,0
4476288,Philippines,260,5,17134.98,1,4,5,145,4,14,at risk,1,0,0
4476576,Thailand,71,1,1238.76,3,1,2,312,1,31,about to sleep,0,0,0
4476696,Indonesia,43,1,273.06,4,1,1,411,1,41,promising,0,0,0
4476762,Indonesia,71,1,2414.52,3,1,3,313,2,32,about to sleep,0,0,0
4476834,Indonesia,162,1,3618.90,2,1,3,213,2,22,hibernating,1,0,0
4476864,Indonesia,337,1,618.54,1,1,1,111,1,11,hibernating,1,0,0
4476894,Indonesia,162,2,1024.68,2,2,2,222,2,22,hibernating,1,0,0
4477068,Indonesia,176,2,3172.56,2,2,3,223,2,22,hibernating,1,0,0
4477080,Indonesia,43,2,1630.20,4,2,2,422,2,42,potential loyalists,0,0,0
4477116,Indonesia,78,4,9558.30,3,3,4,334,3,33,need attention,0,0,0
4477152,Indonesia,1,1,72.30,5,1,1,511,1,51,new customers,0,0,0
4477248,Indonesia,274,1,1022.58,1,1,2,112,1,11,hibernating,1,0,0
4477278,Indonesia,43,2,679.26,4,2,1,421,1,41,promising,0,0,0
4477506,Indonesia,330,1,3671.40,1,1,3,113,2,12,hibernating,1,0,0
4477590,Indonesia,29,8,6126.30,4,4,4,444,4,44,loyal customers,0,0,0
4477602,Indonesia,8,7,13314.30,5,4,4,544,4,54,loyal customers,0,0,0
4477686,Indonesia,106,1,1021.74,3,1,2,312,1,31,about to sleep,0,0,0
4477740,Indonesia,246,3,823.02,1,3,1,131,2,12,hibernating,1,0,0
4477794,Indonesia,351,2,1543.38,1,2,2,122,2,12,hibernating,1,0,0
4477914,Indonesia,162,1,1021.74,2,1,2,212,1,21,hibernating,1,0,0
4478136,Indonesia,8,3,2440.32,5,3,3,533,3,53,potential loyalists,0,0,0
4478160,Indonesia,36,10,5199.60,4,5,4,454,4,44,loyal customers,0,0,0
4478454,Indonesia,57,1,2220.30,3,1,3,313,2,32,about to sleep,0,0,0
4478478,Indonesia,106,4,2890.98,3,3,3,333,3,33,need attention,0,0,0
4478550,Philippines,365,1,933.78,1,1,1,111,1,11,hibernating,1,0,0
4478562,India,36,10,24528.54,4,5,5,455,5,45,loyal customers,0,0,0
4478640,Vietnam,50,1,817.38,4,1,1,411,1,41,promising,0,0,0
4478808,Thailand,295,1,1079.52,1,1,2,112,1,11,hibernating,1,0,0
4479120,Vietnam,316,2,2868.90,1,2,3,123,2,12,hibernating,1,0,0
4479126,Vietnam,36,5,3088.50,4,4,3,443,3,43,potential loyalists,0,0,0
4479498,Philippines,1,1,1021.32,5,1,2,512,1,51,new customers,0,0,0
4479720,Iran,22,6,2120.88,4,4,2,442,3,43,potential loyalists,0,0,0
4480056,Vietnam,113,1,63.96,3,1,1,311,1,31,about to sleep,0,0,0
4480236,Vietnam,43,11,25106.58,4,5,5,455,5,45,loyal customers,0,0,0
4480278,Turkey,15,3,1484.16,5,3,2,532,2,52,potential loyalists,0,0,0
4480386,India,29,8,13118.22,4,4,4,444,4,44,loyal customers,0,0,0
4480578,Pakistan,260,1,2193.42,1,1,2,112,1,11,hibernating,1,0,0
4480770,Pakistan,260,1,1050.00,1,1,2,112,1,11,hibernating,1,0,0
4480956,Iran,155,1,392.34,2,1,1,211,1,21,hibernating,1,0,0
4481016,India,120,2,3634.20,3,2,3,323,2,32,about to sleep,0,0,0
4481058,Vietnam,8,5,4681.86,5,4,3,543,3,53,potential loyalists,0,0,0
4481118,India,15,5,12034.68,5,4,4,544,4,54,loyal customers,0,0,0
4481214,Vietnam,1,9,11606.28,5,4,4,544,4,54,loyal customers,0,0,0
4481250,Thailand,1,7,13719.66,5,4,4,544,4,54,loyal customers,0,0,0
4481322,Turkey,36,2,3308.64,4,2,3,423,2,42,potential loyalists,0,0,0
4481400,Philippines,190,2,1043.52,2,2,2,222,2,22,hibernating,1,0,0
4481514,Vietnam,8,5,4360.98,5,4,3,543,3,53,potential loyalists,0,0,0
4481556,India,183,2,579.48,2,2,1,221,1,21,hibernating,1,0,0
4481700,Vietnam,50,1,285.90,4,1,1,411,1,41,promising,0,0,0
4481982,Philippines,190,2,8135.88,2,2,4,224,3,23,at risk,1,0,0
4482030,Vietnam,120,1,618.06,3,1,1,311,1,31,about to sleep,0,0,0
4482174,India,15,7,19849.98,5,4,5,545,4,54,loyal customers,0,0,0
4482180,Pakistan,134,1,198.36,2,1,1,211,1,21,hibernating,0,0,0
4482366,Pakistan,8,24,43072.68,5,5,5,555,5,55,champions,0,0,0
4482456,India,141,6,7083.90,2,4,4,244,4,24,at risk,0,0,0
4482480,Bangladesh,141,1,383.58,2,1,1,211,1,21,hibernating,0,0,0
4482534,Vietnam,78,5,2310.30,3,4,3,343,3,33,need attention,0,0,0
4482600,Saudi Arabia,36,1,1261.80,4,1,2,412,1,41,promising,0,0,0
4482618,Vietnam,15,1,381.00,5,1,1,511,1,51,new customers,0,0,0
4482798,Vietnam,218,1,617.46,2,1,1,211,1,21,hibernating,1,0,0
4483074,Thailand,8,2,1235.94,5,2,2,522,2,52,potential loyalists,0,0,0
4483194,Vietnam,8,19,39790.74,5,5,5,555,5,55,champions,0,0,0
4483200,Bangladesh,43,2,2396.28,4,2,3,423,2,42,potential loyalists,0,0,0
4483224,Pakistan,155,1,2987.46,2,1,3,213,2,22,hibernating,1,0,0
4483320,China,148,1,303.54,2,1,1,211,1,21,hibernating,1,0,0
4483512,China,43,3,9091.20,4,3,4,434,3,43,potential loyalists,0,0,0
4483704,China,204,1,2441.40,2,1,3,213,2,22,hibernating,1,0,0
4484316,China,85,1,777.00,3,1,1,311,1,31,about to sleep,0,0,0
4484754,India,71,2,434.94,3,2,1,321,1,31,about to sleep,0,0,0
